Datetime,Symbol,FundingInterval,FundingRate,FundingRateDaily
2021-05-23T20:00:00.000Z,ETHUSD,,0.009136630018074918,
2021-05-24T20:00:00.000Z,ETHUSD,,0.004307051201987325,
2021-05-25T20:00:00.000Z,ETHUSD,,0.007346845340148359,
2021-05-26T20:00:00.000Z,ETHUSD,,0.004910517051357713,
2021-05-27T20:00:00.000Z,ETHUSD,,0.0036845285141492838,
2021-05-28T20:00:00.000Z,ETHUSD,,0.004014943888283311,
2021-05-29T20:00:00.000Z,ETHUSD,,0.004250935242965912,
2021-05-30T20:00:00.000Z,ETHUSD,,0.0027437413217174843,
2021-05-31T20:00:00.000Z,ETHUSD,,0.0030122865987377823,
2021-06-01T20:00:00.000Z,ETHUSD,,0.0025279185599183323,
2021-06-02T20:00:00.000Z,ETHUSD,,0.004570139547192477,
2021-06-03T20:00:00.000Z,ETHUSD,,0.0006488892303293089,
2021-06-04T20:00:00.000Z,ETHUSD,,-0.00022209906639185264,
2021-06-05T20:00:00.000Z,ETHUSD,,0.0008727636377223321,
2021-06-06T20:00:00.000Z,ETHUSD,,0.0024949297434395117,
2021-06-07T20:00:00.000Z,ETHUSD,,0.000829857050216245,
2021-06-08T20:00:00.000Z,ETHUSD,,0.0025745048277165507,
2021-06-09T20:00:00.000Z,ETHUSD,,0.0007478399034995825,
2021-06-10T20:00:00.000Z,ETHUSD,,0.0019782480605352996,
2021-06-11T20:00:00.000Z,ETHUSD,,0.002740734911411448,
2021-06-12T20:00:00.000Z,ETHUSD,,0.0023480387685064093,
2021-06-13T20:00:00.000Z,ETHUSD,,0.002109818924472499,
2021-06-14T20:00:00.000Z,ETHUSD,,0.0010496289552445325,
2021-06-15T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-06-16T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-06-17T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-06-18T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-06-19T20:00:00.000Z,ETHUSD,,0.00033198152937730346,
2021-06-20T20:00:00.000Z,ETHUSD,,0.0021369250101177487,
2021-06-21T20:00:00.000Z,ETHUSD,,0.00014598854261410602,
2021-06-22T20:00:00.000Z,ETHUSD,,0.0011047268442081232,
2021-06-23T20:00:00.000Z,ETHUSD,,0.0016933391371130977,
2021-06-24T20:00:00.000Z,ETHUSD,,0.002992432432327777,
2021-06-25T20:00:00.000Z,ETHUSD,,0.0008628356993670726,
2021-06-26T20:00:00.000Z,ETHUSD,,0.0006658597326828451,
2021-06-27T20:00:00.000Z,ETHUSD,,-0.000041039044500135955,
2021-06-28T20:00:00.000Z,ETHUSD,,0.0005959324712229571,
2021-06-29T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-06-30T20:00:00.000Z,ETHUSD,,0.002664631612948642,
2021-07-01T20:00:00.000Z,ETHUSD,,0.00036191485633300843,
2021-07-02T20:00:00.000Z,ETHUSD,,0.002937544185943685,
2021-07-03T20:00:00.000Z,ETHUSD,,0.003005396784146879,
2021-07-04T20:00:00.000Z,ETHUSD,,0.0016679120756852744,
2021-07-05T20:00:00.000Z,ETHUSD,,0.00015099364788007672,
2021-07-06T20:00:00.000Z,ETHUSD,,0.0004319630928282698,
2021-07-07T20:00:00.000Z,ETHUSD,,0.0007988106717750413,
2021-07-08T20:00:00.000Z,ETHUSD,,0.000874842128747211,
2021-07-09T20:00:00.000Z,ETHUSD,,0.0015024942103680744,
2021-07-10T20:00:00.000Z,ETHUSD,,0.00042496469196274877,
2021-07-11T20:00:00.000Z,ETHUSD,,0.0011027762060391343,
2021-07-12T20:00:00.000Z,ETHUSD,,0.00037297503789225514,
2021-07-13T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-07-14T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-07-15T20:00:00.000Z,ETHUSD,,0.0004979456074857304,
2021-07-16T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-07-17T20:00:00.000Z,ETHUSD,,0.0009317222193358707,
2021-07-18T20:00:00.000Z,ETHUSD,,0.0007018640408193962,
2021-07-19T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-07-20T20:00:00.000Z,ETHUSD,,0.0002969852964708106,
2021-07-21T20:00:00.000Z,ETHUSD,,0.0012837237556928324,
2021-07-22T20:00:00.000Z,ETHUSD,,0.0012166962092802287,
2021-07-23T20:00:00.000Z,ETHUSD,,0.0005699239154426244,
2021-07-24T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-07-25T20:00:00.000Z,ETHUSD,,0.0007018640408193963,
2021-07-26T20:00:00.000Z,ETHUSD,,0.00004698987558652259,
2021-07-27T20:00:00.000Z,ETHUSD,,0.00023393715768188448,
2021-07-28T20:00:00.000Z,ETHUSD,,0.0006479154515033066,
2021-07-29T20:00:00.000Z,ETHUSD,,0.0014706133794217262,
2021-07-30T20:00:00.000Z,ETHUSD,,0.00046795812459876114,
2021-07-31T20:00:00.000Z,ETHUSD,,0.00045395774812788544,
2021-08-01T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-08-02T20:00:00.000Z,ETHUSD,,0.00000997194837991196,
2021-08-03T20:00:00.000Z,ETHUSD,,0.0009987929544111353,
2021-08-04T20:00:00.000Z,ETHUSD,,0.0019882819396910907,
2021-08-05T20:00:00.000Z,ETHUSD,,0.0012735744794643523,
2021-08-06T20:00:00.000Z,ETHUSD,,0.002421982496798681,
2021-08-07T20:00:00.000Z,ETHUSD,,0.0010297778192912103,
2021-08-08T20:00:00.000Z,ETHUSD,,0.002644355162003461,
2021-08-09T20:00:00.000Z,ETHUSD,,0.0014106239357595746,
2021-08-10T20:00:00.000Z,ETHUSD,,0.0010927694270136455,
2021-08-11T20:00:00.000Z,ETHUSD,,0.0004629620598196968,
2021-08-12T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-08-13T20:00:00.000Z,ETHUSD,,0.002217144739187501,
2021-08-14T20:00:00.000Z,ETHUSD,,0.0007158569184448718,
2021-08-15T20:00:00.000Z,ETHUSD,,0.0011545342782868034,
2021-08-16T20:00:00.000Z,ETHUSD,,0.000684871874323227,
2021-08-17T20:00:00.000Z,ETHUSD,,0.0010277797219538393,
2021-08-18T20:00:00.000Z,ETHUSD,,0.0012724147476275965,
2021-08-19T20:00:00.000Z,ETHUSD,,0.003909283875180148,
2021-08-20T20:00:00.000Z,ETHUSD,,0.00354875050543174,
2021-08-21T20:00:00.000Z,ETHUSD,,0.0007738784338796754,
2021-08-22T20:00:00.000Z,ETHUSD,,0.0002369828270724434,
2021-08-23T20:00:00.000Z,ETHUSD,,0.0033131531911898444,
2021-08-24T20:00:00.000Z,ETHUSD,,0.0009397163356663022,
2021-08-25T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-08-26T20:00:00.000Z,ETHUSD,,0.0020971940796610565,
2021-08-27T20:00:00.000Z,ETHUSD,,0.003521279890651611,
2021-08-28T20:00:00.000Z,ETHUSD,,0.001039797845696956,
2021-08-29T20:00:00.000Z,ETHUSD,,0.0008068058506822109,
2021-08-30T20:00:00.000Z,ETHUSD,,0.0021998874022102054,
2021-08-31T20:00:00.000Z,ETHUSD,,0.0021770650485092697,
2021-09-01T20:00:00.000Z,ETHUSD,,0.0021920092791684644,
2021-09-02T20:00:00.000Z,ETHUSD,,0.004157092418336302,
2021-09-03T20:00:00.000Z,ETHUSD,,0.004645326969927581,
2021-09-04T20:00:00.000Z,ETHUSD,,0.0022791265908410044,
2021-09-05T20:00:00.000Z,ETHUSD,,0.00447650423970279,
2021-09-06T20:00:00.000Z,ETHUSD,,0.0017774451995799109,
2021-09-07T20:00:00.000Z,ETHUSD,,0.0013474071182331274,
2021-09-08T20:00:00.000Z,ETHUSD,,0.004165055011450223,
2021-09-09T20:00:00.000Z,ETHUSD,,0.0034000554194562036,
2021-09-10T20:00:00.000Z,ETHUSD,,0.0018933720322263645,
2021-09-11T20:00:00.000Z,ETHUSD,,0.0022360987952874116,
2021-09-12T20:00:00.000Z,ETHUSD,,0.002561789987312682,
2021-09-13T20:00:00.000Z,ETHUSD,,0.00043596229200179294,
2021-09-14T20:00:00.000Z,ETHUSD,,0.0024709573843188703,
2021-09-15T20:00:00.000Z,ETHUSD,,0.0010997358768445552,
2021-09-16T20:00:00.000Z,ETHUSD,,0.0011477726658284818,
2021-09-17T20:00:00.000Z,ETHUSD,,0.0005019519018329055,
2021-09-18T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-09-19T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-09-20T20:00:00.000Z,ETHUSD,,0.0009097380699067566,
2021-09-21T20:00:00.000Z,ETHUSD,,0.002069023015700431,
2021-09-22T20:00:00.000Z,ETHUSD,,0.00014298837610488726,
2021-09-23T20:00:00.000Z,ETHUSD,,0.00007698436159069605,
2021-09-24T20:00:00.000Z,ETHUSD,,0.0001129862159471311,
2021-09-25T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-09-26T20:00:00.000Z,ETHUSD,,0.0013274799443489232,
2021-09-27T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-09-28T20:00:00.000Z,ETHUSD,,0.0019080829876413454,
2021-09-29T20:00:00.000Z,ETHUSD,,0.0015095588572770703,
2021-09-30T20:00:00.000Z,ETHUSD,,0.0022389774231971553,
2021-10-01T20:00:00.000Z,ETHUSD,,0.0003949709906378034,
2021-10-02T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-10-03T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-10-04T20:00:00.000Z,ETHUSD,,0.000300984900509909,
2021-10-05T20:00:00.000Z,ETHUSD,,0.0006519068012680307,
2021-10-06T20:00:00.000Z,ETHUSD,,0.00043896144471651895,
2021-10-07T20:00:00.000Z,ETHUSD,,0.0005259368742124788,
2021-10-08T20:00:00.000Z,ETHUSD,,0.0009198065140242138,
2021-10-09T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2021-10-10T20:00:00.000Z,ETHUSD,,0.00030698427657498877,
2021-10-11T20:00:00.000Z,ETHUSD,,0.00076088137481607,
2021-10-12T20:00:00.000Z,ETHUSD,,0.0015263170692217715,
2021-10-13T20:00:00.000Z,ETHUSD,,0.0019312612806213344,
2021-10-14T20:00:00.000Z,ETHUSD,,0.0022171149807251223,
2021-10-15T20:00:00.000Z,ETHUSD,,0.0014656239955569722,
2021-10-16T20:00:00.000Z,ETHUSD,,0.0016345527593619527,
2021-10-17T20:00:00.000Z,ETHUSD,,0.0014525972106894523,
2021-10-18T20:00:00.000Z,ETHUSD,,0.001903351946920252,
2021-10-19T20:00:00.000Z,ETHUSD,,0.0008878680132825682,
2021-10-20T20:00:00.000Z,ETHUSD,,0.0018941784793582068,
2021-10-21T20:00:00.000Z,ETHUSD,,0.0018912924323254596,
2021-10-22T20:00:00.000Z,ETHUSD,,0.00246388922274098,
2021-10-23T20:00:00.000Z,ETHUSD,,0.0015625689189533564,
2021-10-24T20:00:00.000Z,ETHUSD,,0.001701508835231511,
2021-10-25T20:00:00.000Z,ETHUSD,,0.0019103693432806295,
2021-10-26T20:00:00.000Z,ETHUSD,,0.0009448214503578426,
2021-10-27T20:00:00.000Z,ETHUSD,,0.0012626708244875382,
2021-10-28T20:00:00.000Z,ETHUSD,,0.001715379134382951,
2021-10-29T20:00:00.000Z,ETHUSD,,0.0023071021024000282,
2021-10-30T20:00:00.000Z,ETHUSD,,0.0015744874877397308,
2021-10-31T20:00:00.000Z,ETHUSD,,0.0006669083266024462,
2021-11-01T20:00:00.000Z,ETHUSD,,0.001732452361629135,
2021-11-02T20:00:00.000Z,ETHUSD,,0.0016514124841331384,
2021-11-03T20:00:00.000Z,ETHUSD,,0.0020202352809470725,
2021-11-04T20:00:00.000Z,ETHUSD,,0.00036197688008359397,
2021-11-05T20:00:00.000Z,ETHUSD,,0.0014166645676700364,
2021-11-06T20:00:00.000Z,ETHUSD,,0.0005549270030756888,
2021-11-07T20:00:00.000Z,ETHUSD,,0.0010907919803205789,
2021-11-08T20:00:00.000Z,ETHUSD,,0.0011487456112496128,
2021-11-09T20:00:00.000Z,ETHUSD,,0.00048195024614016346,
2021-11-10T20:00:00.000Z,ETHUSD,,0.001341576839023256,
2021-11-11T20:00:00.000Z,ETHUSD,,0.00044595974762795976,
2021-11-12T20:00:00.000Z,ETHUSD,,0.0009987818903598909,
2021-11-13T20:00:00.000Z,ETHUSD,,0.0007048826449096645,
2021-11-14T20:00:00.000Z,ETHUSD,,0.0005159400831822507,
2021-11-15T20:00:00.000Z,ETHUSD,,0.0009257880273960645,
2021-11-16T20:00:00.000Z,ETHUSD,,0.0007488393553001877,
2021-11-17T20:00:00.000Z,ETHUSD,,0.0010816610293610026,
2021-11-18T20:00:00.000Z,ETHUSD,,0.0024598908088630726,
2021-11-19T20:00:00.000Z,ETHUSD,,0.0007808212855123773,
2021-11-20T20:00:00.000Z,ETHUSD,,0.0013496884454570692,
2021-11-21T20:00:00.000Z,ETHUSD,,0.0014726146776180126,
2021-11-22T20:00:00.000Z,ETHUSD,,0.0019693251935517493,
2021-11-23T20:00:00.000Z,ETHUSD,,0.002599834294421019,
2021-11-24T20:00:00.000Z,ETHUSD,,0.0020142828616682346,
2021-11-25T20:00:00.000Z,ETHUSD,,0.0027217204125077727,
2021-11-26T20:00:00.000Z,ETHUSD,,0.0006029147369995737,
2021-11-27T20:00:00.000Z,ETHUSD,,0.0008518555847193885,
2021-11-28T20:00:00.000Z,ETHUSD,,0.002777622875389007,
2021-11-29T20:00:00.000Z,ETHUSD,,0.0019791853527092985,
2021-11-30T20:00:00.000Z,ETHUSD,,0.0021851475250800633,
2021-12-01T20:00:00.000Z,ETHUSD,,0.0008648592825926363,
2021-12-02T20:00:00.000Z,ETHUSD,,0.0014925770622263579,
2021-12-03T20:00:00.000Z,ETHUSD,,0.0015146116680628387,
2021-12-04T20:00:00.000Z,ETHUSD,,0.0007888681627232279,
2021-12-05T20:00:00.000Z,ETHUSD,,0.0017621470399621154,
2021-12-06T20:00:00.000Z,ETHUSD,,0.0018624104693224911,
2021-12-07T20:00:00.000Z,ETHUSD,,0.001198640240695417,
2021-12-08T20:00:00.000Z,ETHUSD,,0.0019822725110647103,
2021-12-09T20:00:00.000Z,ETHUSD,,0.0018004152184799519,
2021-12-10T20:00:00.000Z,ETHUSD,,0.0011716853310528136,
2021-12-11T20:00:00.000Z,ETHUSD,,0.0023170743399659904,
2021-12-12T20:00:00.000Z,ETHUSD,,0.001396647513235865,
2021-12-13T20:00:00.000Z,ETHUSD,,0.001332614484710042,
2021-12-14T20:00:00.000Z,ETHUSD,,0.00151661006741897,
2021-12-15T20:00:00.000Z,ETHUSD,,0.0013236973077141753,
2021-12-16T20:00:00.000Z,ETHUSD,,0.0009568315242824331,
2021-12-17T20:00:00.000Z,ETHUSD,,0.0012377441236664005,
2021-12-18T20:00:00.000Z,ETHUSD,,0.0017964396566558954,
2021-12-19T20:00:00.000Z,ETHUSD,,0.0006859154918249882,
2021-12-20T20:00:00.000Z,ETHUSD,,0.002158200245632005,
2021-12-21T20:00:00.000Z,ETHUSD,,0.0017384815625555838,
2021-12-22T20:00:00.000Z,ETHUSD,,0.0017644348911536926,
2021-12-23T20:00:00.000Z,ETHUSD,,0.0018194461326323716,
2021-12-24T20:00:00.000Z,ETHUSD,,0.0011757555322077676,
2021-12-25T20:00:00.000Z,ETHUSD,,0.0011737648591827587,
2021-12-26T20:00:00.000Z,ETHUSD,,0.0012516420175900606,
2021-12-27T20:00:00.000Z,ETHUSD,,0.0009897956662787675,
2021-12-28T20:00:00.000Z,ETHUSD,,0.0017824671291633443,
2021-12-29T20:00:00.000Z,ETHUSD,,0.0011586151050488205,
2021-12-30T20:00:00.000Z,ETHUSD,,0.0011397451701878306,
2021-12-31T20:00:00.000Z,ETHUSD,,0.0014496406729238775,
2022-01-01T20:00:00.000Z,ETHUSD,,0.0008408657940905479,
2022-01-02T20:00:00.000Z,ETHUSD,,0.0010408003013038926,
2022-01-03T20:00:00.000Z,ETHUSD,,0.0011047817825299573,
2022-01-04T20:00:00.000Z,ETHUSD,,0.0011887573514107125,
2022-01-05T20:00:00.000Z,ETHUSD,,0.0010547837372700695,
2022-01-06T20:00:00.000Z,ETHUSD,,0.0008068530493088024,
2022-01-07T20:00:00.000Z,ETHUSD,,0.0013157027771274889,
2022-01-08T20:00:00.000Z,ETHUSD,,0.0011297376658568777,
2022-01-09T20:00:00.000Z,ETHUSD,,0.0006669109452317766,
2022-01-10T20:00:00.000Z,ETHUSD,,0.0009208309045156831,
2022-01-11T20:00:00.000Z,ETHUSD,,0.0009977907580855018,
2022-01-12T20:00:00.000Z,ETHUSD,,0.0006129191242609782,
2022-01-13T20:00:00.000Z,ETHUSD,,0.000482949963720087,
2022-01-14T20:00:00.000Z,ETHUSD,,0.0005809397323833036,
2022-01-15T20:00:00.000Z,ETHUSD,,0.0003079841690864616,
2022-01-16T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-01-17T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-01-18T20:00:00.000Z,ETHUSD,,0.0008688429110160672,
2022-01-19T20:00:00.000Z,ETHUSD,,0.0006469200236867657,
2022-01-20T20:00:00.000Z,ETHUSD,,0.0006229346467379855,
2022-01-21T20:00:00.000Z,ETHUSD,,0.0007678934842561672,
2022-01-22T20:00:00.000Z,ETHUSD,,0.0016305396353232357,
2022-01-23T20:00:00.000Z,ETHUSD,,0.0004419633624873369,
2022-01-24T20:00:00.000Z,ETHUSD,,0.0016854452028685985,
2022-01-25T20:00:00.000Z,ETHUSD,,0.0005709341490824538,
2022-01-26T20:00:00.000Z,ETHUSD,,0.000336980617023678,
2022-01-27T20:00:00.000Z,ETHUSD,,0.0006129360795584361,
2022-01-28T20:00:00.000Z,ETHUSD,,0.001392636588734956,
2022-01-29T20:00:00.000Z,ETHUSD,,0.0013236901040461053,
2022-01-30T20:00:00.000Z,ETHUSD,,0.0005819248344934042,
2022-01-31T20:00:00.000Z,ETHUSD,,0.0003199828012424408,
2022-02-01T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-02T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-03T20:00:00.000Z,ETHUSD,,0.00047695896648875945,
2022-02-04T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-05T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-06T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-07T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-02-08T20:00:00.000Z,ETHUSD,,0.0007398913270024042,
2022-02-09T20:00:00.000Z,ETHUSD,,0.0005909276032002781,
2022-02-10T20:00:00.000Z,ETHUSD,,0.0003079841690864616,
2022-02-11T20:00:00.000Z,ETHUSD,,0.0009357878491863666,
2022-02-12T20:00:00.000Z,ETHUSD,,0.0010398089304828456,
2022-02-13T20:00:00.000Z,ETHUSD,,0.001269722639905395,
2022-02-14T20:00:00.000Z,ETHUSD,,0.0011667483226325778,
2022-02-15T20:00:00.000Z,ETHUSD,,0.0005649334736884982,
2022-02-16T20:00:00.000Z,ETHUSD,,0.0007838898950195027,
2022-02-17T20:00:00.000Z,ETHUSD,,0.0003839750931800771,
2022-02-18T20:00:00.000Z,ETHUSD,,0.0007338936920978885,
2022-02-19T20:00:00.000Z,ETHUSD,,0.0003069842885725052,
2022-02-20T20:00:00.000Z,ETHUSD,,0.0007228773129298438,
2022-02-21T20:00:00.000Z,ETHUSD,,0.0005929341158819666,
2022-02-22T20:00:00.000Z,ETHUSD,,0.0007368939899024905,
2022-02-23T20:00:00.000Z,ETHUSD,,0.00039797040125359495,
2022-02-24T20:00:00.000Z,ETHUSD,,0.0013916401407951353,
2022-02-25T20:00:00.000Z,ETHUSD,,0.0008178836130443622,
2022-02-26T20:00:00.000Z,ETHUSD,,0.0005789211448964597,
2022-02-27T20:00:00.000Z,ETHUSD,,0.000833857537338818,
2022-02-28T20:00:00.000Z,ETHUSD,,0.001999226834227472,
2022-03-01T20:00:00.000Z,ETHUSD,,0.001209711212157621,
2022-03-02T20:00:00.000Z,ETHUSD,,0.0007748998367763816,
2022-03-03T20:00:00.000Z,ETHUSD,,0.0016185630448826939,
2022-03-04T20:00:00.000Z,ETHUSD,,0.0010647391832184746,
2022-03-05T20:00:00.000Z,ETHUSD,,0.00043996274075146084,
2022-03-06T20:00:00.000Z,ETHUSD,,0.0005799334486156855,
2022-03-07T20:00:00.000Z,ETHUSD,,0.0005069526638292439,
2022-03-08T20:00:00.000Z,ETHUSD,,0.001056773756507868,
2022-03-09T20:00:00.000Z,ETHUSD,,0.0010137986748900629,
2022-03-10T20:00:00.000Z,ETHUSD,,0.00047495812687288556,
2022-03-11T20:00:00.000Z,ETHUSD,,0.0011217816454228223,
2022-03-12T20:00:00.000Z,ETHUSD,,0.0005299469337527769,
2022-03-13T20:00:00.000Z,ETHUSD,,0.0005059498295204438,
2022-03-14T20:00:00.000Z,ETHUSD,,0.001268688266292704,
2022-03-15T20:00:00.000Z,ETHUSD,,0.0012186390686868196,
2022-03-16T20:00:00.000Z,ETHUSD,,0.0009508124425016939,
2022-03-17T20:00:00.000Z,ETHUSD,,0.0009797622875798852,
2022-03-18T20:00:00.000Z,ETHUSD,,0.0007508435404733553,
2022-03-19T20:00:00.000Z,ETHUSD,,0.0007598973445223187,
2022-03-20T20:00:00.000Z,ETHUSD,,0.0010488095729876182,
2022-03-21T20:00:00.000Z,ETHUSD,,0.0009498286267956013,
2022-03-22T20:00:00.000Z,ETHUSD,,0.0008578499527100202,
2022-03-23T20:00:00.000Z,ETHUSD,,0.000409967953753152,
2022-03-24T20:00:00.000Z,ETHUSD,,0.0006719096219840509,
2022-03-25T20:00:00.000Z,ETHUSD,,0.0008368554619696684,
2022-03-26T20:00:00.000Z,ETHUSD,,0.0005619244944749189,
2022-03-27T20:00:00.000Z,ETHUSD,,0.00107980559867779,
2022-03-28T20:00:00.000Z,ETHUSD,,0.0005149426416518773,
2022-03-29T20:00:00.000Z,ETHUSD,,0.0004079683716657501,
2022-03-30T20:00:00.000Z,ETHUSD,,0.000720895749562181,
2022-03-31T20:00:00.000Z,ETHUSD,,0.0007408876127820839,
2022-04-01T20:00:00.000Z,ETHUSD,,0.0005449424225457771,
2022-04-02T20:00:00.000Z,ETHUSD,,0.00033198128943319575,
2022-04-03T20:00:00.000Z,ETHUSD,,0.0005459444381000125,
2022-04-04T20:00:00.000Z,ETHUSD,,0.00037797416054627256,
2022-04-05T20:00:00.000Z,ETHUSD,,0.0005699215675462254,
2022-04-06T20:00:00.000Z,ETHUSD,,0.0010727464162272882,
2022-04-07T20:00:00.000Z,ETHUSD,,0.0006239248481176411,
2022-04-08T20:00:00.000Z,ETHUSD,,0.00044695950118884685,
2022-04-09T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-10T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-11T20:00:00.000Z,ETHUSD,,0.0007478825270002449,
2022-04-12T20:00:00.000Z,ETHUSD,,0.0006528947051175902,
2022-04-13T20:00:00.000Z,ETHUSD,,0.0003609770415575981,
2022-04-14T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-15T20:00:00.000Z,ETHUSD,,0.00030298469653077307,
2022-04-16T20:00:00.000Z,ETHUSD,,0.0003639765541367815,
2022-04-17T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-18T20:00:00.000Z,ETHUSD,,0.0007368882250178962,
2022-04-19T20:00:00.000Z,ETHUSD,,0.00047595946483606127,
2022-04-20T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-21T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-22T20:00:00.000Z,ETHUSD,,0.00045695698182365364,
2022-04-23T20:00:00.000Z,ETHUSD,,0.00037297503789225514,
2022-04-24T20:00:00.000Z,ETHUSD,,0.00037397486442227,
2022-04-25T20:00:00.000Z,ETHUSD,,0.0006899078485294411,
2022-04-26T20:00:00.000Z,ETHUSD,,0.000630932163407576,
2022-04-27T20:00:00.000Z,ETHUSD,,0.0006179267759911337,
2022-04-28T20:00:00.000Z,ETHUSD,,0.0007299092683142774,
2022-04-29T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-04-30T20:00:00.000Z,ETHUSD,,0.00029998500099989196,
2022-05-01T20:00:00.000Z,ETHUSD,,0.0003209826807570991,
2022-05-02T20:00:00.000Z,ETHUSD,,0.0006149220666331315,
2022-05-03T20:00:00.000Z,ETHUSD,,0.0006479202819159599,
2022-05-04T20:00:00.000Z,ETHUSD,,0.0014355929728610882,
2022-05-05T20:00:00.000Z,ETHUSD,,0.0006279240212812432,
2022-05-06T20:00:00.000Z,ETHUSD,,0.0008258612396820686,
2022-05-07T20:00:00.000Z,ETHUSD,,0.0004839589048329239,
2022-05-08T20:00:00.000Z,ETHUSD,,0.0020162562555227116,
2022-05-09T20:00:00.000Z,ETHUSD,,0.001213748929606827,
2022-05-10T20:00:00.000Z,ETHUSD,,0.002080276542911679,
2022-05-11T20:00:00.000Z,ETHUSD,,0.0025239350342913754,
2022-05-12T20:00:00.000Z,ETHUSD,,0.0028416216654307226,
2022-05-13T20:00:00.000Z,ETHUSD,,0.0024339669771728453,
2022-05-14T20:00:00.000Z,ETHUSD,,0.0021342191915572893,
2022-05-15T20:00:00.000Z,ETHUSD,,0.0015445569190796638,
2022-05-16T20:00:00.000Z,ETHUSD,,0.0024339508400458816,
2022-05-17T20:00:00.000Z,ETHUSD,,0.002178191418847022,
2022-05-18T20:00:00.000Z,ETHUSD,,0.0016235400868626056,
2022-05-19T20:00:00.000Z,ETHUSD,,0.002716725278892479,
2022-05-20T20:00:00.000Z,ETHUSD,,0.0025756389621706772,
2022-05-21T20:00:00.000Z,ETHUSD,,0.0022731218371080573,
2022-05-22T20:00:00.000Z,ETHUSD,,0.002568873758545099,
2022-05-23T20:00:00.000Z,ETHUSD,,0.001720466739198651,
2022-05-24T20:00:00.000Z,ETHUSD,,0.0019912006588367857,
2022-05-25T20:00:00.000Z,ETHUSD,,0.0018634188306215168,
2022-05-26T20:00:00.000Z,ETHUSD,,0.0020123145011259145,
2022-05-27T20:00:00.000Z,ETHUSD,,0.0020402795677367776,
2022-05-28T20:00:00.000Z,ETHUSD,,0.0020063085975310976,
